,all,our,over,remove,internet,order,receive,addresses,free,business,email,credit,000,hp,hpl,!,$,longest,total,address,telnet,technology,original,edu,average,font,cs,project,table,[,#,spam
2448,0.12,0.0,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.62,0.0,0.0,13,227,0.0,0.24,0.24,0.24,0.0,1.801,0.0,0.0,0.86,0.0,0.055,0.0,0
2449,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.0,0.0,0.0,12,77,0.0,0.75,0.75,0.75,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0
2450,0.21,0.0,0.0,0.0,0.21,0.31,0.0,0.0,0.1,0.21,0.0,0.0,0.21,3.5,0.1,0.0,0.057,23,571,0.0,0.0,0.21,0.0,0.0,2.409,0.0,0.0,0.21,0.0,0.0,0.0,0
2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.61,0.0,0.0,13,169,3.68,0.61,0.61,1.84,0.0,2.283,0.0,0.0,0.0,0.0,0.094,0.094,0
2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,4,30,0.0,0.0,0.0,1.56,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.211,0.0,4,29,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0
2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,248,0.0,0.0,0.0,0.0,0.0,6.526,0.0,0.0,0.0,0.0,0.0,0.0,0
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,3.6,2.06,0.0,0.0,4,74,0.0,0.0,0.51,0.0,0.0,1.574,0.0,0.0,0.0,0.0,0.0,0.0,0
2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.78,0.0,0.0,12,94,0.0,0.0,0.89,0.0,0.0,2.292,0.0,0.0,0.0,0.0,0.0,0.268,0
2457,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.0,0.0,22,133,0.0,0.0,0.78,0.0,0.0,2.714,0.0,0.0,0.78,0.0,0.0,0.112,0
2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,6.49,0.19,0.0,4,26,0.0,0.0,0.0,0.0,0.0,1.857,0.0,0.0,0.0,0.0,0.0,0.0,0
2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,42,7.01,0.0,0.0,1.75,0.0,1.826,0.0,0.0,0.0,0.0,0.0,0.286,0
2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,57,5.47,0.0,0.0,1.36,0.0,2.035,0.0,0.0,0.0,0.0,0.0,0.232,0
2461,0.0,0.87,0.0,0.87,0.0,0.0,0.0,0.0,2.63,0.0,0.87,0.0,0.0,0.0,0.0,0.798,0.159,136,203,0.0,0.0,0.0,0.0,0.0,18.454,0.0,0.0,0.0,0.0,0.0,0.0,0
2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,378,0.0,0.7,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.066,0.0,0
2463,0.15,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3,0.0,0.0,12,155,0.0,0.15,0.15,0.15,0.0,1.703,0.0,0.0,0.75,0.0,0.046,0.0,0
2464,0.41,1.25,0.0,0.41,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.2,0.0,0.0,0.866,0.103,214,485,0.0,0.0,0.0,0.0,0.0,5.052,0.0,0.0,0.0,0.0,0.0,0.0,0
2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,375,0.0,0.0,0.0,0.0,0.0,3.787,0.0,0.0,0.0,0.0,0.108,0.054,0
2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,0.0,0.0,0.0,0.0,0.0,1.785,0.0,0.0,0.0,0.0,0.0,0.0,0
2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,0.0,0.0,0.0,0.0,0.0,1.461,0.0,0.0,0.0,0.0,0.0,0.0,0
2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0
2469,0.7,0.0,0.14,0.0,0.0,0.28,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.98,0.0,0.0,0.0,18,304,0.0,0.0,0.7,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0
2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25,0.0,0.0,0.0,0.0,0.0,1.562,0.0,0.0,0.0,0.0,0.0,0.0,0
2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0.0,0.0,0.0,0.0,0.0,1.285,0.0,0.0,0.0,0.0,0.0,0.0,0
2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0.0,0.0,0.0,0.0,0.0,1.285,0.0,0.0,0.0,0.0,0.0,0.0,0
2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,21,68,0.0,0.0,0.0,1.4,0.0,4.533,0.0,0.0,0.0,0.0,0.205,0.0,0
2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0.0,0.0,0.0,0.0,0.0,1.285,0.0,0.0,0.0,0.0,0.0,0.0,0
2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,2.56,0.0,0.0,11,90,0.0,0.0,1.28,0.0,0.0,2.093,0.0,0.0,2.56,0.0,0.0,0.0,0
2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,195,0.0,0.0,0.0,0.0,0.0,4.062,0.0,0.0,0.0,0.0,0.209,0.104,0
2479,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,0.0,0.0,0.0,0.0,0.0,1.285,0.0,0.0,0.0,0.0,0.0,0.0,0
2480,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.51,0.207,0.0,343,635,0.25,0.0,0.0,0.0,0.0,10.409,0.0,0.0,0.0,0.0,0.0,0.0,0
2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,18,41,0.0,0.0,0.0,0.0,0.0,5.857,0.0,0.0,0.0,0.0,0.0,0.0,0
2482,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,3.84,1.53,0.0,0.0,17,193,0.0,0.38,1.15,0.38,0.0,2.297,0.0,0.0,0.0,0.0,0.054,0.0,0
2483,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,53,0.0,0.0,0.0,0.0,0.0,5.888,0.0,0.0,0.0,0.0,0.0,0.0,0
2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,2.34,0.0,0.0,37,373,0.0,0.58,0.58,0.29,0.0,3.552,0.0,0.0,0.0,0.0,0.045,0.0,0
2485,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,53,0.0,0.0,0.0,0.0,0.0,5.888,0.0,0.0,0.0,0.0,0.0,0.0,0
2486,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,0.149,0.0,10,43,0.0,0.0,0.0,0.0,0.0,1.482,0.0,0.0,0.0,0.0,0.0,0.0,0
2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0
2488,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.99,0.33,0.0,0.0,19,125,0.0,0.0,0.0,0.0,0.0,2.016,0.0,0.0,0.33,0.0,0.043,0.0,0
2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0
2491,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,1.7,0.0,0.0,13,250,0.0,0.34,0.34,0.68,0.0,2.604,0.0,0.0,0.0,0.0,0.052,0.052,0
2492,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.54,0.0,0.0,0.0,0
2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0.0,0.0,0.0,0.0,0.0,1.428,0.0,0.0,0.0,0.0,0.0,0.0,0
2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.86,0.0,0.0,13,86,1.86,0.93,0.93,0.93,0.0,2.097,0.0,0.0,0.0,0.0,0.152,0.0,0
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,6,13,0.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0
2496,0.26,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.0,8,128,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0
2497,0.0,0.13,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.41,2.79,0.0,0.0,0.053,22,418,0.0,0.0,0.13,0.0,0.0,2.662,0.0,0.0,0.0,0.0,0.0,0.0,0
2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.176,0.0,7,51,0.0,0.0,2.0,0.0,0.0,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0
2499,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,2.46,1.23,0.278,0.0,10,66,0.0,1.23,1.23,0.0,0.0,1.736,0.0,0.0,0.0,0.0,0.0,0.0,0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,1.166,0.0,0.0,0.0,0.0,0.0,0.0,0
2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.031,0.0,21,194,0.35,0.0,0.0,0.0,0.17,1.564,0.0,0.0,0.0,0.0,0.0,0.0,0
2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0
2503,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1.19,0.0,0.0,51,1003,0.0,0.0,0.1,0.0,2.6,4.06,0.0,0.65,0.0,0.0,0.093,0.0,0
2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,16,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0
2505,0.51,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.34,0.0,0.0,0.0,1.53,0.68,0.167,0.0,22,216,0.0,0.0,0.0,0.0,0.0,1.894,0.0,0.0,0.0,0.0,0.0,0.0,0
2506,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,71,0.0,0.0,0.0,0.0,0.44,1.613,0.0,0.0,0.0,0.0,0.0,0.0,0
2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,1.142,0.0,0.0,0.0,0.0,0.0,0.0,0
2508,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.16,235,1108,0.24,0.24,0.0,0.0,0.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0
2509,0.0,0.44,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,116,0.0,0.0,0.0,0.0,1.33,1.731,0.0,0.0,0.0,0.0,0.0,0.0,0
2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2511,0.86,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,2,22,0.0,0.0,0.0,0.0,0.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,0
2512,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,4,85,0.0,0.0,0.0,0.0,0.25,1.287,0.0,0.25,0.0,0.0,0.0,0.041,0
2513,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.0,0.0,0.0,0.0,1.56,1.75,0.0,1.56,0.0,0.0,0.0,0.0,0
2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2515,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,2,13,1.61,0.0,0.0,0.0,1.61,1.083,0.0,0.0,0.0,0.0,0.0,0.0,0
2516,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,1.98,0.0,0.0,34,127,0.0,0.66,0.66,0.0,0.0,3.968,0.0,0.0,0.0,0.0,0.0,0.0,0
2517,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,3.1,3.87,0.099,0.0,30,93,0.0,0.77,0.77,0.0,0.0,2.325,0.0,0.0,0.0,0.0,0.0,0.0,0
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,239,0.0,0.0,0.0,0.0,0.0,3.983,0.0,0.0,0.0,0.0,0.167,0.083,0
2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0.0,17,25,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0
2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,214,0.0,0.0,0.0,0.0,0.0,4.037,0.0,0.0,0.0,0.0,0.181,0.09,0
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,1.666,0.0,0.0,0.0,0.0,0.0,0.0,0
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.34,0.0,0.0,11,131,0.0,0.0,0.34,0.0,0.0,2.147,0.0,0.0,0.0,0.0,0.0,0.0,0
2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.72,0.0,0.0,0.0,8,119,0.0,0.0,0.0,0.0,0.0,2.333,0.0,0.0,0.0,0.0,0.0,0.395,0
2524,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.04,0.0,0.0,10,61,0.0,0.0,0.0,0.0,0.0,1.848,0.0,0.0,0.0,0.0,0.0,0.0,0
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21,0.0,0.0,0.0,0.0,0.0,1.909,0.0,0.0,0.0,0.0,0.0,0.0,0
2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30,0.0,0.0,0.0,0.0,0.0,2.307,0.0,0.0,0.0,0.0,0.0,0.0,0
2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.396,0.0,10,38,0.0,0.0,0.0,0.0,0.0,2.533,0.0,0.0,0.0,0.0,0.0,0.396,0
2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,14,50,0.0,2.63,0.0,0.0,0.0,4.166,0.0,0.0,0.0,0.0,0.0,0.0,0
2530,0.0,0.56,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.56,0.0,0.0,15,200,0.28,0.0,0.0,0.56,0.0,1.834,0.0,0.0,0.0,0.0,0.046,0.0,0
2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,100,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2532,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,104,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.65,0.0,0.0,0.0,0
2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.19,0.0,0.0,71,115,0.0,0.0,0.0,0.0,0.0,4.791,0.0,0.0,0.0,0.0,0.0,0.0,0
2534,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.128,28,128,0.0,0.0,0.0,0.0,0.0,3.657,0.0,0.0,0.0,0.0,0.0,0.128,0
2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.96,0.0,0.0,17,97,1.96,0.0,0.0,0.98,3.92,3.129,0.0,0.0,0.0,0.0,0.0,0.0,0
2536,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,2.038,351,434,0.0,0.0,0.0,0.0,0.0,13.562,0.0,0.0,0.0,0.0,0.0,0.0,0
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,21,0.0,0.0,0.0,0.0,0.0,1.615,0.0,0.0,0.0,0.0,0.0,0.0,0
2538,0.59,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.23,0.0,0.056,0.075,38,601,0.0,0.0,0.47,0.0,0.0,2.546,0.0,0.0,0.0,0.0,0.113,0.0,0
2539,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.07,0.0,13,89,0.0,0.0,0.0,0.0,0.0,2.069,0.0,0.0,0.0,0.0,0.0,0.0,0
2540,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,45,0.0,0.0,0.0,0.0,0.0,1.551,0.0,0.0,0.0,0.0,0.0,0.0,0
2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,19,24,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,2.11,0.0,0.0,11,113,0.0,0.0,0.0,0.0,0.0,2.173,0.0,0.0,0.0,0.0,0.0,0.0,0
2543,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,1.58,0.0,0.601,13,84,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0
2544,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85,0.0,0.0,15,155,0.0,0.0,0.0,0.28,0.0,1.962,0.0,0.0,0.0,0.0,0.135,0.0,0
2545,0.16,0.64,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.055,7,196,0.0,0.16,0.16,0.0,0.0,1.798,0.0,0.0,0.0,0.0,0.0,0.0,0
2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,37,0.0,0.0,0.0,0.0,0.0,1.761,0.0,0.0,0.0,0.0,0.0,0.0,0
2547,0.0,0.0,0.65,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,9,102,0.0,0.0,0.0,0.0,0.0,1.924,0.0,0.0,0.0,0.0,0.0,0.0,0
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,70,0.0,0.0,0.0,0.0,0.0,1.794,0.0,0.0,0.0,0.0,0.0,0.0,0
2549,1.49,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,111,0.0,0.0,1.49,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,47,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0
2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,4.16,0.0,0.0,18,64,0.0,0.0,0.0,0.0,0.0,3.555,0.0,0.0,0.0,0.0,0.0,0.0,0
2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.43,0.0,0.0,25,73,0.43,0.0,0.0,0.0,0.0,2.085,0.0,0.0,0.0,0.0,0.0,0.0,0
2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,53,101,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0
2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.58,0.0,0.0,12,90,6.34,1.58,1.58,0.0,0.0,3.461,0.0,0.0,0.0,0.0,0.0,0.215,0
2555,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,3,47,0.0,0.0,0.0,0.0,0.0,1.068,0.0,0.0,0.0,0.0,0.0,0.0,0
2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,1.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2558,0.0,0.28,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.13,0.08,0.0,16,139,0.0,0.0,0.0,0.0,0.0,2.396,0.0,0.0,0.28,0.0,0.0,0.0,0
